Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Motilal Oswal Mutual Fund,,,
Motilal Oswal Focused 25 Fund (MOF25),,,
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
9.7329,9.7329,9.7329,24-Jul-2013
9.6464,9.6464,9.6464,25-Jul-2013
9.618,9.618,9.618,26-Jul-2013
9.5232,9.5232,9.5232,29-Jul-2013
9.4324,9.4324,9.4324,30-Jul-2013
9.4474,9.4474,9.4474,31-Jul-2013
9.3874,9.3874,9.3874,01-Aug-2013
9.3044,9.3044,9.3044,02-Aug-2013
9.2546,9.2546,9.2546,05-Aug-2013
9.058,9.058,9.058,06-Aug-2013
8.985,8.985,8.985,07-Aug-2013
9.0801,9.0801,9.0801,08-Aug-2013
9.169,9.169,9.169,12-Aug-2013
9.2653,9.2653,9.2653,13-Aug-2013
9.345,9.345,9.345,14-Aug-2013
9.0881,9.0881,9.0881,16-Aug-2013
8.9307,8.9307,8.9307,19-Aug-2013
8.8597,8.8597,8.8597,20-Aug-2013
8.7653,8.7653,8.7653,21-Aug-2013
8.8325,8.8325,8.8325,22-Aug-2013
8.908,8.908,8.908,23-Aug-2013
8.9317,8.9317,8.9317,26-Aug-2013
8.6731,8.6731,8.6731,27-Aug-2013
8.6456,8.6456,8.6456,28-Aug-2013
8.8489,8.8489,8.8489,29-Aug-2013
9.0034,9.0034,9.0034,30-Aug-2013
9.0448,9.0448,9.0448,02-Sep-2013
8.7982,8.7982,8.7982,03-Sep-2013
8.9343,8.9343,8.9343,04-Sep-2013
9.1132,9.1132,9.1132,05-Sep-2013
9.1969,9.1969,9.1969,06-Sep-2013
9.5239,9.5239,9.5239,10-Sep-2013
9.5173,9.5173,9.5173,11-Sep-2013
9.447,9.447,9.447,12-Sep-2013
9.455,9.455,9.455,13-Sep-2013
9.4943,9.4943,9.4943,16-Sep-2013
9.4767,9.4767,9.4767,17-Sep-2013
9.5466,9.5466,9.5466,18-Sep-2013
9.8089,9.8089,9.8089,19-Sep-2013
9.69,9.69,9.69,20-Sep-2013
9.5477,9.5477,9.5477,23-Sep-2013
9.582,9.582,9.582,24-Sep-2013
9.5679,9.5679,9.5679,25-Sep-2013
9.5714,9.5714,9.5714,26-Sep-2013
9.5307,9.5307,9.5307,27-Sep-2013
9.3995,9.3995,9.3995,30-Sep-2013
9.49,9.49,9.49,01-Oct-2013
9.6589,9.6589,9.6589,03-Oct-2013
9.676,9.676,9.676,04-Oct-2013
9.6993,9.6993,9.6993,07-Oct-2013
9.7363,9.7363,9.7363,08-Oct-2013
9.8282,9.8282,9.8282,09-Oct-2013
9.8501,9.8501,9.8501,10-Oct-2013
9.9302,9.9302,9.9302,11-Oct-2013
9.9925,9.9925,9.9925,14-Oct-2013
9.9243,9.9243,9.9243,15-Oct-2013
9.8262,9.8262,9.8262,17-Oct-2013
10.0023,10.0023,10.0023,18-Oct-2013
10.007,10.007,10.007,21-Oct-2013
10.0078,10.0078,10.0078,22-Oct-2013
